period,revenue,net_profit,interest_payable,ebitda,inn,name
2025,185610.0,201.0,788.0,989.0,6509000205,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОМЕГА-1"""
2024,357861.0,28462.0,,28462.0,6509000205,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОМЕГА-1"""
2023,267879.0,68665.0,,68665.0,6509000205,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОМЕГА-1"""
2022,167606.0,10984.0,,10984.0,6509000205,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОМЕГА-1"""
2021,149298.0,8890.0,,8890.0,6509000205,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОМЕГА-1"""
2023,141813.0,845.0,0.0,845.0,7703241997,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ГРУППА КОМПАНИЙ ""РЕАЛ"""
2022,281625.0,5615.0,1096.0,6711.0,7703241997,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ГРУППА КОМПАНИЙ ""РЕАЛ"""
2021,538187.0,2492.0,1074.0,3566.0,7703241997,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ГРУППА КОМПАНИЙ ""РЕАЛ"""
2025,847214.0,177135.0,575.0,177710.0,7447220947,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕНЕРАЦИОННОЕ ОБОРУДОВАНИЕ"""
2024,447694.0,11275.0,4032.0,15307.0,7447220947,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕНЕРАЦИОННОЕ ОБОРУДОВАНИЕ"""
2023,737441.0,12073.0,4473.0,16546.0,7447220947,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕНЕРАЦИОННОЕ ОБОРУДОВАНИЕ"""
2022,323783.0,6833.0,3874.0,10707.0,7447220947,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕНЕРАЦИОННОЕ ОБОРУДОВАНИЕ"""
2021,203779.0,2229.0,1823.0,4052.0,7447220947,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕНЕРАЦИОННОЕ ОБОРУДОВАНИЕ"""
2025,56100.0,-2292.0,147.0,-2145.0,7838506239,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛМАС"""
2024,352865.0,-130.0,,-130.0,7838506239,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛМАС"""
2023,190344.0,846.0,0.0,846.0,7838506239,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛМАС"""
2022,5601.0,556.0,16.0,572.0,7838506239,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛМАС"""
2021,106099.0,663.0,279.0,942.0,7838506239,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛМАС"""
2025,688514.0,1364.0,,1364.0,0274152118,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕФТЕГАЗСЕРВИС"""
2024,640962.0,1360.0,,1360.0,0274152118,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕФТЕГАЗСЕРВИС"""
2023,515774.0,1177.0,,1177.0,0274152118,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕФТЕГАЗСЕРВИС"""
2022,271163.0,1169.0,0.0,1169.0,0274152118,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕФТЕГАЗСЕРВИС"""
2021,222424.0,1133.0,2630.0,3763.0,0274152118,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕФТЕГАЗСЕРВИС"""
2025,109830.0,5886.0,,5886.0,1633608550,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОМПАНИЯ ""СТРОЙКОМ+"""
2024,102990.0,14255.0,,14255.0,1633608550,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОМПАНИЯ ""СТРОЙКОМ+"""
2023,56726.0,10306.0,,10306.0,1633608550,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОМПАНИЯ ""СТРОЙКОМ+"""
2022,41476.0,4716.0,,4716.0,1633608550,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОМПАНИЯ ""СТРОЙКОМ+"""
2021,35936.0,5541.0,,5541.0,1633608550,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОМПАНИЯ ""СТРОЙКОМ+"""
2025,9768765.0,844748.0,,844748.0,7723906368,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИК"""
2024,6162251.0,376990.0,,376990.0,7723906368,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИК"""
2023,2602615.0,112149.0,,112149.0,7723906368,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИК"""
2022,1726656.0,59866.0,,59866.0,7723906368,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИК"""
2021,1239349.0,46223.0,,46223.0,7723906368,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИК"""
2025,19.0,-27283.0,4701.0,-22582.0,8602027491,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗАПСИБНЕФТЕХИММОНТАЖ"""
2024,204.0,21.0,4750.0,4771.0,8602027491,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗАПСИБНЕФТЕХИММОНТАЖ"""
2023,864.0,20.0,4985.0,5005.0,8602027491,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗАПСИБНЕФТЕХИММОНТАЖ"""
2022,1534.0,-4210.0,7097.0,2887.0,8602027491,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗАПСИБНЕФТЕХИММОНТАЖ"""
2021,12456.0,-5242.0,3055.0,-2187.0,8602027491,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗАПСИБНЕФТЕХИММОНТАЖ"""
2025,466778.0,27743.0,0.0,27743.0,7722716195,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МС КОНСТРАКШН"""
2024,234635.0,658.0,938.0,1596.0,7722716195,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МС КОНСТРАКШН"""
2023,146499.0,-8586.0,937.0,-7649.0,7722716195,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МС КОНСТРАКШН"""
2022,540891.0,42756.0,3047.0,45803.0,7722716195,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МС КОНСТРАКШН"""
2021,348482.0,19064.0,3774.0,22838.0,7722716195,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МС КОНСТРАКШН"""
2025,47698.0,1572.0,,1572.0,6439090548,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕДИНСТВО БАЛАКОВО"""
2024,39483.0,-292.0,,-292.0,6439090548,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕДИНСТВО БАЛАКОВО"""
2023,40482.0,589.0,,589.0,6439090548,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕДИНСТВО БАЛАКОВО"""
2022,39462.0,-1734.0,,-1734.0,6439090548,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕДИНСТВО БАЛАКОВО"""
2021,35026.0,2529.0,,2529.0,6439090548,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕДИНСТВО БАЛАКОВО"""
2025,44805.0,13447.0,,13447.0,3329095202,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СМУ"""
2024,140865.0,47811.0,,47811.0,3329095202,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СМУ"""
2023,69589.0,29450.0,,29450.0,3329095202,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СМУ"""
2022,40107.0,3501.0,,3501.0,3329095202,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СМУ"""
2021,35975.0,1141.0,,1141.0,3329095202,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СМУ"""
2023,117297.0,3307.0,,3307.0,0725003383,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕР"""
2022,226943.0,2258.0,,2258.0,0725003383,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕР"""
2021,116218.0,829.0,0.0,829.0,0725003383,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕР"""
2025,74316.0,-11621.0,0.0,-11621.0,5045045025,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АСГ-КОНСТРАКШН"""
2024,835096.0,-148330.0,45595.0,-102735.0,5045045025,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АСГ-КОНСТРАКШН"""
2023,1130651.0,-145365.0,25818.0,-119547.0,5045045025,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АСГ-КОНСТРАКШН"""
2022,1541888.0,6759.0,8598.0,15357.0,5045045025,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АСГ-КОНСТРАКШН"""
2021,1519215.0,12081.0,1469.0,13550.0,5045045025,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АСГ-КОНСТРАКШН"""
2024,961.0,-349.0,,-349.0,2635057074,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СФЕРА-СТАВРОПОЛЬ"""
2023,9359.0,967.0,,967.0,2635057074,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СФЕРА-СТАВРОПОЛЬ"""
2022,49568.0,2829.0,,2829.0,2635057074,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СФЕРА-СТАВРОПОЛЬ"""
2021,111607.0,2646.0,,2646.0,2635057074,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СФЕРА-СТАВРОПОЛЬ"""
2025,366997.0,2645.0,36019.0,38664.0,5036123573,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ №2"""
2024,705421.0,24732.0,12229.0,36961.0,5036123573,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ №2"""
2023,810668.0,17341.0,8850.0,26191.0,5036123573,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ №2"""
2022,462074.0,7396.0,2303.0,9699.0,5036123573,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ №2"""
2021,290125.0,12944.0,0.0,12944.0,5036123573,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ №2"""
2025,32008.0,-21521.0,1850.0,-19671.0,2901202253,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-МОСТОВАЯ КОМПАНИЯ"""
2024,118894.0,78903.0,892.0,79795.0,2901202253,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-МОСТОВАЯ КОМПАНИЯ"""
2023,168728.0,27188.0,384.0,27572.0,2901202253,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-МОСТОВАЯ КОМПАНИЯ"""
2022,68497.0,5752.0,713.0,6465.0,2901202253,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-МОСТОВАЯ КОМПАНИЯ"""
2021,32332.0,263.0,1618.0,1881.0,2901202253,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-МОСТОВАЯ КОМПАНИЯ"""
2025,117497.0,-12646.0,,-12646.0,6454121536,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОСТРОЙ"""
2024,261417.0,34121.0,,34121.0,6454121536,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОСТРОЙ"""
2023,334735.0,11086.0,,11086.0,6454121536,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОСТРОЙ"""
2022,308456.0,10212.0,,10212.0,6454121536,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОСТРОЙ"""
2021,294263.0,9289.0,,9289.0,6454121536,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОСТРОЙ"""
2025,,-592.0,,-592.0,7202223789,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙТРЕСТ"""
2024,,-476.0,,-476.0,7202223789,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙТРЕСТ"""
2023,,-5501.0,,-5501.0,7202223789,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙТРЕСТ"""
2022,,-6030.0,,-6030.0,7202223789,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙТРЕСТ"""
2021,0.0,-5818.0,,-5818.0,7202223789,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙТРЕСТ"""
2025,,-267.0,0.0,-267.0,1831153030,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИЖЕВСКАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ"""
2024,0.0,-68594.0,,-68594.0,1831153030,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИЖЕВСКАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ"""
2023,50.0,-98765.0,0.0,-98765.0,1831153030,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИЖЕВСКАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ"""
2022,17802.0,-8712.0,1188.0,-7524.0,1831153030,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИЖЕВСКАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ"""
2021,200309.0,-25186.0,459.0,-24727.0,1831153030,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИЖЕВСКАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ"""
2025,205134.0,793.0,23676.0,24469.0,7725684618,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК НОВОСПАССКИЙ МОСТ"""
2024,440083.0,30471.0,8909.0,39380.0,7725684618,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК НОВОСПАССКИЙ МОСТ"""
2023,216830.0,13123.0,26.0,13149.0,7725684618,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК НОВОСПАССКИЙ МОСТ"""
2022,384867.0,92973.0,,92973.0,7725684618,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК НОВОСПАССКИЙ МОСТ"""
2021,199549.0,72676.0,,72676.0,7725684618,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК НОВОСПАССКИЙ МОСТ"""
2025,6208.0,49528.0,0.0,49528.0,5040120896,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОИС СТРОЙ"""
2024,9950.0,51250.0,,51250.0,5040120896,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОИС СТРОЙ"""
2023,14666.0,8918.0,,8918.0,5040120896,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОИС СТРОЙ"""
2022,10680.0,-3214.0,,-3214.0,5040120896,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОИС СТРОЙ"""
2021,9759.0,164034.0,,164034.0,5040120896,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОИС СТРОЙ"""
2024,1138225.0,24.0,,24.0,9705115938,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОЛИМП"""
2023,187614.0,8.0,,8.0,9705115938,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОЛИМП"""
2022,1867187.0,30.0,,30.0,9705115938,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОЛИМП"""
2021,1488969.0,49.0,,49.0,9705115938,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОЛИМП"""
2025,673.0,-410.0,413.0,3.0,3804033717,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОЭНЕРГОМОНТАЖ"""
2024,16185.0,16.0,555.0,571.0,3804033717,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОЭНЕРГОМОНТАЖ"""
2023,26442.0,-544.0,653.0,109.0,3804033717,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОЭНЕРГОМОНТАЖ"""
2022,44824.0,68.0,857.0,925.0,3804033717,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОЭНЕРГОМОНТАЖ"""
2021,65449.0,120.0,1167.0,1287.0,3804033717,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОЭНЕРГОМОНТАЖ"""
2025,214247.0,15630.0,,15630.0,1327014162,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙМОНТАЖ"""
2024,222711.0,7630.0,,7630.0,1327014162,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙМОНТАЖ"""
2023,210905.0,9230.0,,9230.0,1327014162,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙМОНТАЖ"""
2022,186174.0,5672.0,,5672.0,1327014162,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙМОНТАЖ"""
2021,144259.0,5448.0,,5448.0,1327014162,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙМОНТАЖ"""
2025,22732.0,-4179.0,,-4179.0,2312164343,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАСНОДАРСТРОЙГРУПП"""
2024,56638.0,-1334.0,0.0,-1334.0,2312164343,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАСНОДАРСТРОЙГРУПП"""
2023,17848.0,-14360.0,25087.0,10727.0,2312164343,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАСНОДАРСТРОЙГРУПП"""
2022,16613.0,-34639.0,20272.0,-14367.0,2312164343,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАСНОДАРСТРОЙГРУПП"""
2021,8695.0,-14587.0,,-14587.0,2312164343,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАСНОДАРСТРОЙГРУПП"""
2025,56283.0,561108.0,7067.0,568175.0,7813294991,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРОИНВЕСТ ДЕВЕЛОПМЕНТ"""
2024,55186.0,3417768.0,1048.0,3418816.0,7813294991,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРОИНВЕСТ ДЕВЕЛОПМЕНТ"""
2023,50645.0,5210.0,11720.0,16930.0,7813294991,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРОИНВЕСТ ДЕВЕЛОПМЕНТ"""
2022,602996.0,262589.0,,262589.0,7813294991,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРОИНВЕСТ ДЕВЕЛОПМЕНТ"""
2021,583242.0,195386.0,,195386.0,7813294991,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРОИНВЕСТ ДЕВЕЛОПМЕНТ"""
2025,727339.0,6441.0,266.0,6707.0,6671426616,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ПО СТРОИТЕЛЬСТВУ И КОМПЛЕКТАЦИИ ЗДАНИЙ"""
2024,632425.0,5032.0,280.0,5312.0,6671426616,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ПО СТРОИТЕЛЬСТВУ И КОМПЛЕКТАЦИИ ЗДАНИЙ"""
2023,515307.0,3975.0,403.0,4378.0,6671426616,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ПО СТРОИТЕЛЬСТВУ И КОМПЛЕКТАЦИИ ЗДАНИЙ"""
2022,372466.0,2887.0,293.0,3180.0,6671426616,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ПО СТРОИТЕЛЬСТВУ И КОМПЛЕКТАЦИИ ЗДАНИЙ"""
2021,260611.0,1004.0,138.0,1142.0,6671426616,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ПО СТРОИТЕЛЬСТВУ И КОМПЛЕКТАЦИИ ЗДАНИЙ"""
2025,222790.0,151.0,,151.0,5407976130,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНОЛИТТЕХСЕРВИС"""
2024,170504.0,1126.0,0.0,1126.0,5407976130,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНОЛИТТЕХСЕРВИС"""
2023,146902.0,1001.0,1752.0,2753.0,5407976130,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНОЛИТТЕХСЕРВИС"""
2022,239404.0,71229.0,815.0,72044.0,5407976130,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНОЛИТТЕХСЕРВИС"""
2021,140668.0,1097.0,,1097.0,5407976130,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНОЛИТТЕХСЕРВИС"""
2022,931997.0,6095.0,,6095.0,7708626895,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СНС-ТЕХНОЛОДЖИ"""
2021,112493.0,41157.0,0.0,41157.0,7708626895,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СНС-ТЕХНОЛОДЖИ"""
2022,109043.0,507.0,,507.0,7814578361,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕФОРМА"""
